Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1819.8232352232324,1218747.2021647128,-305.329361010101,Balanced,24.310786435786213,High,Fast,Flat,1995993496422.3928
1,1766.0532135782107,1169913.5502766718,-289.8524896681095,Balanced,58.77002164502164,High,Slow,Flat,2237917097904.1772
2,1707.525075050072,1115347.482233901,-279.8788979581529,Explore,63.5281385281387,High,Fast,Flat,2557160175299.8906
3,1707.525075050072,1115347.482233901,-279.8788979581529,Explore,-1.0,High,Fast,Flat,2793803208946.7065
4,1707.525075050072,1115347.482233901,-279.8788979581529,Exploit,-1.0,High,Stagnant,Flat,2943296138540.0654
5,1680.517138542135,1090653.7422513245,-249.69678438311686,Balanced,32.007936507937075,High,Stagnant,Flat,3050225011295.2373
6,1680.517138542135,1090653.7422513245,-249.69678438311686,Explore,-1.0,High,Fast,Flat,3133618276633.146
7,1667.7215036215007,1078796.9738819636,-249.2754587049061,Balanced,17.795634920634257,High,Stagnant,Flat,3288627687600.192
8,1667.7215036215007,1078796.9738819636,-249.2754587049061,Exploit,-1.0,High,Slow,Flat,3455260701106.964
9,1667.7215036215007,1078681.1851918267,-239.45225046536788,Balanced,-1.0,High,Stagnant,Flat,3530836937079.8647
10,1667.7215036215007,1078681.1851918267,-239.45225046536788,Balanced,-1.0,High,Stagnant,Flat,3600395486346.274
11,1667.7215036215007,1078681.1851918267,-239.45225046536788,Explore,-1.0,High,Stagnant,Flat,3578751970271.6006
12,1627.9660923660892,1042158.9732786916,-244.25810950937947,Balanced,44.755411255411445,High,Stagnant,Flat,3720716174141.3613
13,1618.7552337802308,1033829.17711459,-224.17983738455985,Exploit,14.210858585858432,High,Fast,Flat,3826565971762.1953
14,1612.8405512405484,1028389.0774757265,-238.98581490981243,Balanced,10.914682539682417,High,Slow,Flat,3965084852580.3403
15,1609.4060274310243,1024978.8269058272,-219.2987328607503,Balanced,8.43452380952408,High,Slow,Flat,4440513546669.705
16,1602.8405512405484,1019118.3972420937,-234.16103554473307,Exploit,11.56547619047592,High,Slow,Flat,4655121777965.033
17,1592.5440144440113,1009870.5121552391,-229.22686377344877,Balanced,15.296536796537112,High,Slow,Flat,4837741153302.797
18,1592.5440144440113,1009870.5121552391,-229.22686377344877,Balanced,-1.0,High,Slow,Flat,5000613195719.647
19,1554.2489206489176,974682.5810731289,-204.2297821753246,Balanced,43.295093795093635,High,Stagnant,Flat,5185056617783.607
20,1554.2489206489176,974682.5810731289,-204.2297821753246,Explore,-1.0,High,Fast,Flat,5212310956813.701
21,1554.2489206489176,974682.5810731289,-204.2297821753246,Balanced,-1.0,High,Stagnant,Flat,5324137257817.012
22,1554.2489206489176,974682.5810731289,-204.2297821753246,Balanced,-1.0,High,Stagnant,Flat,5539949227126.051
23,1554.2489206489176,974682.5810731289,-204.2297821753246,Explore,-1.0,High,Stagnant,Flat,5539949227126.051
24,1554.2489206489176,974682.5810731289,-204.2297821753246,Balanced,-1.0,High,Stagnant,Flat,5656090750910.18
25,1554.2489206489176,974682.5810731289,-204.2297821753246,Balanced,-1.0,High,Stagnant,Flat,5721766857718.082
26,1554.2489206489176,974682.5810731289,-204.2297821753246,Balanced,-1.0,High,Stagnant,Flat,5830853067436.939
27,1554.2489206489176,974682.5810731289,-204.2297821753246,Balanced,-1.0,High,Stagnant,Flat,5908048469822.388
28,1554.1746060746027,974524.3560154481,-203.94314969696964,Balanced,5.07431457431494,High,Stagnant,Flat,6021079576792.133
29,1547.742066392063,968662.2200004879,-209.16843077561313,Balanced,11.432539682539755,High,Stagnant,Flat,6074001370030.436
30,1533.1706378206345,955217.7666364582,-214.13541216450213,Balanced,19.57142857142844,High,Slow,Flat,6099171435238.425
31,1528.582253982251,951167.6829168409,-204.09203865800865,Balanced,9.588383838383606,High,Slow,Flat,6072537787882.307
32,1528.582253982251,951167.6829168409,-204.09203865800865,Balanced,-1.0,High,Slow,Flat,6066327020014.369
33,1527.9384949634916,950361.0941366351,-218.5616457215007,Balanced,5.643759018759283,High,Stagnant,Flat,6064553087340.6045
34,1522.2640721640691,945133.6683714081,-214.1370858766233,Exploit,10.674422799422473,High,Slow,Flat,6077117526134.8125
35,1497.9246060746027,922744.1494318732,-218.6291044516594,Exploit,29.33946608946644,High,Slow,Flat,6183076374709.695
36,1497.9246060746027,922744.1494318732,-218.6291044516594,Explore,-1.0,High,Fast,Flat,6143546490847.539
37,1497.9246060746027,922744.1494318732,-218.6291044516594,Balanced,-1.0,High,Stagnant,Flat,6205520705957.367
38,1497.9246060746027,922744.1494318732,-218.6291044516594,Balanced,-1.0,High,Stagnant,Flat,6252669461913.604
39,1497.9246060746027,922744.1494318732,-218.6291044516594,Balanced,-1.0,High,Stagnant,Flat,6244235749007.188
40,1497.9246060746027,922744.1494318732,-218.6291044516594,Balanced,-1.0,High,Stagnant,Flat,6344110176507.497
41,1497.9246060746027,922744.1494318732,-218.6291044516594,Balanced,-1.0,High,Stagnant,Flat,6400911024702.584
42,1497.9246060746027,922744.1494318732,-218.6291044516594,Balanced,-1.0,High,Stagnant,Flat,6432330693148.464
43,1497.9246060746027,922744.1494318732,-218.6291044516594,Balanced,-1.0,High,Stagnant,Flat,6451416231197.085
44,1473.381316031313,900540.4664149504,-183.90150559523806,Balanced,29.543290043289744,High,Stagnant,Flat,6555729451078.031
45,1473.381316031313,900540.4664149504,-183.90150559523806,Explore,-1.0,High,Fast,Flat,6491899951669.785
46,1473.381316031313,900540.4664149504,-183.90150559523806,Balanced,-1.0,High,Stagnant,Flat,6657868697676.568
47,1473.381316031313,900540.4664149504,-183.90150559523806,Exploit,-1.0,High,Stagnant,Flat,6952122122617.144
48,1473.381316031313,900540.4664149504,-183.90150559523806,Balanced,-1.0,High,Stagnant,Flat,7061485657328.093
49,1473.381316031313,900540.4664149504,-183.90150559523806,Balanced,-1.0,High,Stagnant,Flat,7263976049814.591
